country,region,hazard_elec_bill,hazard_heat_cool,hazard_bill_struggle,hazard_house_value,hazard_miss_savings,hazard_tax_fines,hazard_power_cuts,composite_score,composite_level,gender,education,activity_status,household_size,location,ethnic_minority,disability,lgbtiqa,political_group,english_proficiency,digital_confidence,citizenship,hh_lives_alone,hh_has_partner,hh_children_under_25,hh_children_25_plus,hh_parent_grandparent,hh_disabled_member,hh_other_relatives,hh_non_relatives,housing_situation,home_type,dwelling_year,rent_arrears,utility_arrears,housing_support,energy_support,energy_improvements,plans_energy_improvements,solar_perception,solar_install_likelihood,can_cover_solar_cost,aware_gov_programmes,issue_poor_insulation,issue_damp_mold,issue_inadequate_heating,issue_high_energy_bills,issue_limited_light,issue_leaking_roof,issue_rotten_frames,home_problems_count,macro_utility_arrears_pct,macro_cold_home_pct,macro_cost_overburden_rate,macro_consumption_expenditure,macro_disposable_income_pps,macro_heating_degree_days,macro_cooling_degree_days,macro_energy_consumption_tj,macro_electricity_consumption,religious_minority,bill_confidence,is_native_born,speaks_national_language,age,age_group,housing_cost_band,income_band,household_type
Italy,Lazio,25,25,1,1,9,1,1,9.0,2,Woman or Non-binary,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,EU citizen from another country,0,1,1,0,0,0,0,0,I own the house or flat where I live and I am paying it with a mortgage,"Apartment or flat with less than 10 dwellings – a home in a building with other homes above, below or next to yours",1961-1980,No,"Yes, once",No,No,No,Yes,5.0,Not applicable,Yes,Not applicable,0,1,1,1,0,1,0,4,5.9,8.6,5.0,1257106.0,150307.6,798.71,361.74,1155020.242,8.7008,No/Non-religious,Very confident — I can understand it easily,No,No,26.0,18-29,3_High,7,Couple with children
Spain,Andalusia,4,4,4,12,10,4,5,6.142857142857143,1,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)",Unemployed (actively seeking work or available to start work),2,Urban,No,Yes,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,EU citizen from another country,0,1,0,0,0,0,0,0,I own the house or flat where I live and I am paying it with a mortgage,Terraced house – a house that is part of a row of houses joined together,1961-1980,No,No,No,No,No,I don't know,5.0,Likely,No,Yes,0,1,0,0,1,0,0,2,9.2,15.9,7.2,793600.0,132060.5,650.85,612.19,580422.275,5.6424,No/Non-religious,Confident — I can understand it with some help,No,No,58.0,45-59,2_Medium,1,"Couple, no children"
Spain,Region of Murcia,4,4,4,6,6,4,4,4.571428571428571,1,Man,Primary or Secondary education,"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Suburban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,1,0,0,0,0,0,I own the house or flat where I live and I do not pay a mortgage,Terraced house – a house that is part of a row of houses joined together,2001-2010,No,No,No,No,No,No,4.0,Likely,Yes,Not sure,1,0,0,0,0,0,0,1,9.2,15.9,7.2,793600.0,26989.6,581.1800000000001,627.17,580422.275,5.6424,No/Non-religious,Very confident — I can understand it easily,Yes,Yes,51.0,45-59,1_Low,2,Single parent
Germany,Hannover,9,8,10,6,4,6,8,7.285714285714286,2,Man,Primary or Secondary education,"Attending school, university, or other educational/training programmes",5,Suburban,No,No,Prefer not to say,Prefer not to say,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,"I live here without paying rent (for example, staying with relatives or friends)",Detached house – a house that stands alone and is not joined to any other,2001-2010,No,No,No,No,I don't know,Yes,4.0,Not applicable,Yes,Not applicable,0,0,0,1,0,0,0,1,4.6,5.7,11.2,1876818.0,71168.44,1758.37,19.02,2215295.198,6.9347,No/Non-religious,Another person is in charge of reading and/or paying the energy bill.,No,No,19.0,18-29,1_Low,7,Multi-generational / extended
Italy,Friuli-Venezia Giulia,4,9,4,6,2,1,1,3.857142857142857,1,Man,Further education or training after school (not university),Retired,2,Rural,No,No,No,No,Well,Confident or less confident,Citizen of this country,0,1,0,0,0,0,0,0,I own the house or flat where I live and I do not pay a mortgage,Detached house – a house that stands alone and is not joined to any other,2001-2010,"Yes, twice or more","Yes, twice or more",No,No,No,I don't know,3.0,Somewhat likely,No,Yes,1,1,1,1,1,0,0,5,5.9,8.6,5.0,1257106.0,31199.7,1489.03,140.09,1155020.242,8.7008,No/Non-religious,Not very confident — I often need help or support,Yes,Yes,67.0,60+,1_Low,4,"Couple, no children"
Italy,Lombardy,25,25,3,12,12,6,4,12.428571428571429,4,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,I own the house or flat where I live and I am paying it with a mortgage,"Apartment or flat with more than 10 dwellings – a home in a building with other homes above, below or next to yours",2022 or after,No,No,No,No,Yes,Not applicable,5.0,Not applicable,Yes,Not applicable,0,1,0,0,0,0,0,1,5.9,8.6,5.0,1257106.0,322158.3,1471.71,214.79,1155020.242,8.7008,No/Non-religious,Confident — I can understand it with some help,Yes,Yes,34.0,30-44,2_Medium,6,"Couple, no children"
Italy,Lombardy,10,10,1,1,4,1,1,4.0,1,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,I own the house or flat where I live and I am paying it with a mortgage,"Apartment or flat with more than 10 dwellings – a home in a building with other homes above, below or next to yours",2011-2015,No,No,No,No,Yes,Not applicable,5.0,Not applicable,Yes,Not applicable,1,0,0,1,0,0,0,2,5.9,8.6,5.0,1257106.0,322158.3,1471.71,214.79,1155020.242,8.7008,No/Non-religious,Very confident — I can understand it easily,Yes,Yes,31.0,30-44,2_Medium,8,"Couple, no children"
Italy,Piedmont,20,20,6,2,15,9,1,10.428571428571429,3,Man,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Rural,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,I own the house or flat where I live and I do not pay a mortgage,Semi-detached house – a house joined to one other house,2016-2021,No,No,No,No,No,Yes,5.0,Not applicable,Yes,Not applicable,0,1,0,0,0,0,0,1,5.9,8.6,5.0,1257106.0,115962.7,1658.0,142.32,1155020.242,8.7008,No/Non-religious,Not very confident — I often need help or support,Yes,Yes,35.0,30-44,1_Low,6,"Couple, no children"
Italy,Lazio,3,1,1,9,5,3,2,3.4285714285714284,1,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,I own the house or flat where I live and I am paying it with a mortgage,"Apartment or flat with less than 10 dwellings – a home in a building with other homes above, below or next to yours",1961-1980,No,No,No,No,No,Yes,5.0,Not applicable,Yes,Not applicable,0,0,0,1,0,1,0,2,5.9,8.6,5.0,1257106.0,150307.6,798.71,361.74,1155020.242,8.7008,No/Non-religious,Very confident — I can understand it easily,Yes,Yes,32.0,30-44,3_High,9,"Couple, no children"
Spain,Andalusia,16,8,10,6,15,5,10,10.0,3,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",6,Rural,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,1,0,1,0,1,0,I own the house or flat where I live and I do not pay a mortgage,Terraced house – a house that is part of a row of houses joined together,2011-2015,No,No,No,No,Yes,Not applicable,4.0,Not applicable,Yes,Not applicable,0,0,0,1,0,1,0,2,9.2,15.9,7.2,793600.0,132060.5,650.85,612.19,580422.275,5.6424,No/Non-religious,Not very confident — I often need help or support,Yes,Yes,29.0,18-29,1_Low,4,Couple with children
Germany,Gießen,3,2,1,1,3,1,1,1.7142857142857142,1,Man,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Rural,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,I own the house or flat where I live and I do not pay a mortgage,Detached house – a house that stands alone and is not joined to any other,1961-1980,No,No,No,No,Yes,Not applicable,3.0,Not applicable,Yes,Not applicable,0,0,0,0,0,0,0,0,4.6,5.7,11.2,1876818.0,33327.91,1940.26,19.55,2215295.198,6.9347,No/Non-religious,Very confident — I can understand it easily,Yes,Yes,38.0,30-44,2_Medium,8,"Couple, no children"
Germany,Lower Bavaria,20,20,20,15,25,20,15,19.285714285714285,5,Man,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Rural,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,I own the house or flat where I live and I am paying it with a mortgage,Detached house – a house that stands alone and is not joined to any other,2022 or after,No,"Yes, once",No,No,No,Yes,5.0,Not applicable,No,Not applicable,0,0,0,1,0,0,0,1,4.6,5.7,11.2,1876818.0,2903658.0,1919.09,19.17,2215295.198,6.9347,No/Non-religious,Very confident — I can understand it easily,Yes,Yes,38.0,30-44,3_High,7,"Couple, no children"
Italy,Piedmont,20,20,20,6,15,9,5,13.571428571428571,4,Woman or Non-binary,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",1,Urban,No,No,Yes,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,1,0,0,0,0,0,0,0,I own the house or flat where I live and I am paying it with a mortgage,"Apartment or flat with more than 10 dwellings – a home in a building with other homes above, below or next to yours",1961-1980,No,No,No,No,Yes,Not applicable,5.0,Not applicable,No,Not applicable,1,0,0,0,0,0,0,1,5.9,8.6,5.0,1257106.0,115962.7,1658.0,142.32,1155020.242,8.7008,No/Non-religious,Very confident — I can understand it easily,Yes,Yes,26.0,18-29,1_Low,1,Lives alone
Germany,Münster,25,25,25,25,25,25,25,25.0,5,Man,Primary or Secondary education,"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Suburban,No,No,No,No,Well,Confident or less confident,Citizen of this country,0,0,1,0,0,0,0,0,I own the house or flat where I live and I do not pay a mortgage,Terraced house – a house that is part of a row of houses joined together,1945-1960,No,"Yes, once",No,No,No,Yes,5.0,Not applicable,No,Not applicable,1,0,0,1,1,1,0,4,4.6,5.7,11.2,1876818.0,86185.76,1659.33,23.99,2215295.198,6.9347,No/Non-religious,Confident — I can understand it with some help,Yes,Yes,42.0,30-44,2_Medium,4,Single parent
Italy,Piedmont,20,20,12,4,4,9,4,10.428571428571429,3,Man,Primary or Secondary education,Unemployed (actively seeking work or available to start work),1,Rural,No,No,No,No,Well,Confident or less confident,Citizen of this country,1,0,0,0,0,0,0,0,I own the house or flat where I live and I do not pay a mortgage,Detached house – a house that stands alone and is not joined to any other,1981-2000,No,No,No,No,No,I don't know,3.0,Likely,No,Not sure,0,1,0,1,0,0,0,2,5.9,8.6,5.0,1257106.0,115962.7,1658.0,142.32,1155020.242,8.7008,No/Non-religious,Confident — I can understand it with some help,Yes,Yes,51.0,45-59,1_Low,1,Lives alone
Italy,Lazio,25,25,6,16,20,4,12,15.428571428571429,5,Man,Primary or Secondary education,"Attending school, university, or other educational/training programmes",0,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,1,0,0,0,0,0,0,0,I own the house or flat where I live and I do not pay a mortgage,"Apartment or flat with more than 10 dwellings – a home in a building with other homes above, below or next to yours",1945-1960,No,No,No,No,No,Yes,4.0,Not applicable,Yes,Not applicable,1,1,0,0,0,0,0,2,5.9,8.6,5.0,1257106.0,150307.6,798.71,361.74,1155020.242,8.7008,No/Non-religious,Very confident — I can understand it easily,Yes,Yes,39.0,30-44,1_Low,2,Lives alone
Italy,Emilia-Romagna,9,25,4,8,9,6,1,8.857142857142858,2,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",1,Rural,No,No,No,Yes,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,1,0,0,0,0,0,0,0,I own the house or flat where I live and I do not pay a mortgage,"Apartment or flat with less than 10 dwellings – a home in a building with other homes above, below or next to yours",1961-1980,No,No,No,No,Yes,Not applicable,4.0,Not applicable,Yes,Not applicable,1,0,0,1,0,0,0,2,5.9,8.6,5.0,1257106.0,131258.7,1166.93,256.8,1155020.242,8.7008,No/Non-religious,Very confident — I can understand it easily,Yes,Yes,50.0,45-59,1_Low,3,Lives alone
Italy,Calabria,25,25,25,12,16,4,2,15.571428571428571,5,Man,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Rural,No,No,No,No,Well,Confident or less confident,Citizen of this country,0,0,0,0,1,0,0,0,I own the house or flat where I live and I do not pay a mortgage,Detached house – a house that stands alone and is not joined to any other,1981-2000,No,No,No,No,Yes,Not applicable,4.0,Not applicable,Yes,Not applicable,0,1,0,1,0,1,0,3,5.9,8.6,5.0,1257106.0,27449.4,743.0100000000001,396.14,1155020.242,8.7008,No/Non-religious,Confident — I can understand it with some help,Yes,Yes,28.0,18-29,1_Low,3,Multi-generational / extended
Italy,Apulia,9,16,16,12,9,8,6,10.857142857142858,3,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",5,Suburban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,"I live here without paying rent (for example, staying with relatives or friends)","Apartment or flat with less than 10 dwellings – a home in a building with other homes above, below or next to yours",1981-2000,No,No,No,Yes,No,I don't know,5.0,Likely,Not sure,Not sure,0,0,0,1,1,0,0,2,5.9,8.6,5.0,1257106.0,65418.9,640.14,517.28,1155020.242,8.7008,No/Non-religious,Very confident — I can understand it easily,Yes,Yes,30.0,30-44,1_Low,3,Multi-generational / extended
Italy,Lazio,16,12,12,4,9,12,10,10.714285714285714,3,Woman or Non-binary,"University degree or higher (e.g. Bachelor's, Master's, PhD)",Other,2,Suburban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,I own the house or flat where I live and I do not pay a mortgage,Terraced house – a house that is part of a row of houses joined together,1981-2000,No,No,No,No,No,I don't know,5.0,Somewhat likely,Not sure,Not sure,1,1,1,0,1,0,0,4,5.9,8.6,5.0,1257106.0,150307.6,798.71,361.74,1155020.242,8.7008,No/Non-religious,Not very confident — I often need help or support,Yes,Yes,26.0,18-29,1_Low,3,Multi-generational / extended
