country,region,hazard_fuel_repair_cost,hazard_car_resale,hazard_tax_fines,hazard_zez_restriction,hazard_journey_complex,hazard_pollution_exposure,composite_score,composite_level,gender,education,activity_status,household_size,location,ethnic_minority,disability,lgbtiqa,political_group,english_proficiency,digital_confidence,citizenship,hh_lives_alone,hh_has_partner,hh_children_under_25,hh_children_25_plus,hh_parent_grandparent,hh_disabled_member,hh_other_relatives,hh_non_relatives,car_access,newest_car_fuel,planning_purchase,planned_car_type,ev_charging_better,aware_ev_programmes,ev_likelihood,transport_mode,need_car_for_job,travel_distance,travel_frequency,commute_1hr,public_transit_qual,use_more_if_lowemis,macro_modal_split_cars,macro_cant_afford_transport,macro_cars_per_1000,macro_alt_motor_energy,macro_cars_by_age,macro_new_cars_by_motor,macro_hh_expend_transport,macro_fuel_price,macro_road_transport_expend,religious_minority,is_native_born,speaks_national_language,newest_car_year_band,age,age_group,weekly_spend_band,income_band,household_type,ev_perception,num_cars
Italy,Lombardy,20,20,25,20,9,16,18.333333333333332,5,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,0,0,0,1,No,Not applicable,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Yes,Somewhat unlikely,Bicycle (including electric bicycle or electric scooter),Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Very good,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,Not applicable,29.0,18-29,2_Medium,3,Other shared,4,0
Spain,Catalonia,20,12,25,25,9,16,17.833333333333332,5,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,1,0,0,0,0,0,Yes,Hybrid (fuel and electric),I am considering to buy a new car in the next 2 -3 years,Electric,Not applicable,Not sure,Very likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 5km and 15 km,Three or more days per week,Yes,Average,Possibly,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2020+,41.0,30-44,3_High,6,Couple with children,5,1
Spain,Andalusia,6,12,16,25,16,1,12.666666666666666,3,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Well,Confident — I can do most tasks but sometimes need help,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Diesel,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,No,Unlikely,Walking,Not applicable,Between 1 km and 5 km,Twice per week,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2020+,48.0,45-59,1_Low,3,"Couple, no children",1,1
Italy,Campania,16,6,8,6,1,3,6.666666666666667,1,Man,Primary or Secondary education,"Attending school, university, or other educational/training programmes",3,Urban,No,No,No,No,Well,Confident — I can do most tasks but sometimes need help,Citizen of this country,0,0,0,0,1,0,1,0,Yes,Diesel,I am considering to buy a new car in the next 2 -3 years,Petrol,"Yes, definitely",Not sure,Not sure,Moped or motorbike (including electric),Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Average,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2010-2019,20.0,18-29,2_Medium,2,Multi-generational / extended,3,1
Italy,Lazio,16,3,9,12,12,12,10.666666666666666,2,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Urban,No,No,No,No,Well,Confident — I can do most tasks but sometimes need help,Citizen of this country,0,1,1,0,0,0,0,0,Yes,Hybrid (fuel and electric),I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),Maybe,Yes,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 5km and 15 km,Three or more days per week,Yes,Average,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,No,2020+,35.0,30-44,3_High,3,Couple with children,4,1
Spain,Community of Madrid,8,6,20,20,1,4,9.833333333333334,2,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Rural,No,Yes,No,No,Not very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,1,0,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Yes,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Always,More than 15 km,Three or more days per week,No,Very poor,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2010-2019,62.0,60+,3_High,5,Couple with children,2,1
Spain,Catalonia,4,4,1,1,1,16,4.5,1,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",1,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,1,0,0,0,0,0,0,0,No,Not applicable,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 5km and 15 km,Twice per week,Yes,Good,"Yes, definitely",16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,Not applicable,50.0,45-59,2_Medium,4,Lives alone,3,0
Italy,Apulia,12,15,6,12,9,4,9.666666666666666,2,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Suburban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Diesel,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Not sure,Likely,"Car (private, company, leased car or taxi, car share)",Always,More than 15 km,Three or more days per week,No,Poor,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2010-2019,44.0,30-44,3_High,4,"Couple, no children",3,1
Spain,Catalonia,4,2,2,12,3,4,4.5,1,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Suburban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Diesel,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Yes,Very unlikely,"Car (private, company, leased car or taxi, car share)",Always,Between 5km and 15 km,Three or more days per week,Yes,Poor,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2010-2019,35.0,30-44,3_High,5,"Couple, no children",1,2
Italy,Calabria,15,16,16,20,20,16,17.166666666666668,5,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Suburban,Prefer not to say,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Non-EU citizen,0,1,1,0,0,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Likely,Bicycle (including electric bicycle or electric scooter),Not applicable,Between 1 km and 5 km,Twice per week,Yes,Average,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,No,No,2020+,48.0,45-59,3_High,3,Couple with children,4,1
Italy,Umbria,20,3,16,15,12,9,12.5,3,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","Attending school, university, or other educational/training programmes",4,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,EU citizen from another country,0,0,0,0,0,0,1,0,Yes,Diesel,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,No,Unlikely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Average,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,No,No,2020+,24.0,18-29,1_Low,3,Multi-generational / extended,3,1
Italy,Lombardy,12,8,4,10,3,16,8.833333333333334,2,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,Yes,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Very unlikely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 1 km and 5 km,Three or more days per week,Yes,Average,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,No,2010-2019,38.0,30-44,2_Medium,4,"Couple, no children",4,1
Italy,Liguria,20,16,16,4,4,9,11.5,3,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Suburban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Diesel,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,No,Likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Poor,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,24.0,18-29,1_Low,2,Multi-generational / extended,4,2
Spain,Valencian Community,25,25,25,20,25,9,21.5,5,Woman,Primary or Secondary education,"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Rural,No,Yes,Yes,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Electric,Not applicable,Yes,Likely,"Car (private, company, leased car or taxi, car share)",Always,Between 1 km and 5 km,Three or more days per week,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,No,2010-2019,35.0,30-44,2_Medium,1,"Couple, no children",5,3
Italy,Sardinia,25,25,20,25,25,25,24.166666666666668,5,Woman,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Suburban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Not sure,Likely,"Car (private, company, leased car or taxi, car share)",Always,More than 15 km,Three or more days per week,No,Poor,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,No,2010-2019,34.0,30-44,3_High,4,"Couple, no children",5,2
Spain,Basque Country,12,2,20,25,25,2,14.333333333333334,4,Man,Primary or Secondary education,"Attending school, university, or other educational/training programmes",2,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Very unlikely,Walking,Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Good,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2020+,23.0,18-29,1_Low,7,Multi-generational / extended,4,2
Italy,Lazio,20,20,16,5,4,20,14.166666666666666,3,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",1,Urban,No,No,Yes,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,1,1,0,0,0,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Very likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Less than 1 km,Never I mostly work from home,"No, I am working/studying full-time from home and do not commute",Average,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2010-2019,27.0,18-29,1_Low,5,Lives alone,5,1
Italy,Liguria,16,4,25,25,9,9,14.666666666666666,4,Man,Primary or Secondary education,"Attending school, university, or other educational/training programmes",3,Urban,Yes,No,No,No,Well,Very confident — I can do these tasks easily on my own,Non-EU citizen,0,0,0,0,1,0,0,0,Yes,Hybrid (fuel and electric),I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Not sure,Very likely,Walking,Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Poor,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,No,Yes,2020+,32.0,30-44,1_Low,3,Multi-generational / extended,4,1
Italy,Campania,16,8,16,8,4,8,10.0,2,Man,Primary or Secondary education,Unemployed (actively seeking work or available to start work),3,Urban,No,No,No,No,Not very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,0,0,Yes,Petrol,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Yes,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 5km and 15 km,Never I mostly work from home,Yes,Very poor,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2010-2019,49.0,45-59,1_Low,4,Multi-generational / extended,5,2
Italy,Veneto,20,15,25,10,9,2,13.5,3,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,Yes,No,No,No,Well,Very confident — I can do these tasks easily on my own,Non-EU citizen,0,1,0,0,0,0,0,0,Yes,Petrol,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Yes,Very unlikely,"Car (private, company, leased car or taxi, car share)",Always,Between 5km and 15 km,Three or more days per week,Yes,Average,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,No,No,2010-2019,39.0,30-44,2_Medium,3,"Couple, no children",5,1
Italy,Veneto,12,25,16,15,6,20,15.666666666666666,4,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)",Unemployed (actively seeking work or available to start work),5,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Non-EU citizen,1,0,0,0,0,0,0,0,No,Not applicable,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Yes,Somewhat likely,Bicycle (including electric bicycle or electric scooter),Not applicable,More than 15 km,Three or more days per week,Yes,Average,Possibly,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,No,No,Not applicable,24.0,18-29,3_High,1,Lives alone,3,0
